step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_adv,timing_per_token_ms_gen,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint,_source_segment
85,True,6968,0.0817063674330711,0.0030167439908836,1.7668194885800403e-05,1.3648612139149918e-05,0.0103149844153449,-0.0623069275170564,-0.0519919432117603,1.0,435.5,1.0,0.0,0.960646651685238,0.960646651685238,7761516.6875,0.4641547668725252,0.4641547668725252,0.0661827948251441,-0.0623069275170564,0.5372980956608048,0.0030167439908836,1.7668194885800403e-05,1.3648612139149918e-05,0.1597978712525218,-0.8163819424808025,0.0,0.0,0.2,0.2,0.2,3.0,1.0625,0.1722059503846015,190.1246109008789,199.419921875,179.6404037475586,5e-06,85,0,0.4296875,1.0,0.0,0.4296875,1.0,0.0,-0.161729022860527,1.6201815605163574,-2.4748666286468506,-0.161729022860527,1.6201815605163574,-2.4748666286468506,3110.1171875,4096.0,673.0,0.3671875,917.9296875,2701.0,183.0,3110.1171875,4096.0,673.0,0.3671875,0.0,700.75,950.0,354.0,0.0,9,31,23.4296875,0.3125,0.6875,3.4375,8,3.4375,8.0,8,8,3.152526915073395e-05,1.5837885551154611,26.568580044433475,8.844595128437504,3.975060909986496,111.54235410504045,41.89689412747976,8.053415667265654,111.54235410504045,600,4096,673.0,4096.0,3110.1171875,183.0,2701.0,917.9296875,9.0,31.0,23.4296875,142.20366023667157,9.056180715560912e-05,3.597021102905273,0.0032937005162239,43.67463520914316,189.522412808612,4.0063634514808655e-05,0.0895355494651257,6.752278160572678e-06,0.357210364954776,487791,189.522412808612,1286.895287927219,,training_metrics_prefix_grpo.csv
86,True,4792,0.0868689492344856,0.0030260668609116,-6.33717459095351e-05,4.742602914120653e-05,0.0051106153405271,-0.0357424556277692,-0.0306318400544114,1.0,299.5,1.0,0.0,1.0163926780223846,1.0163926780223846,7361721.0,0.2587420865893364,0.2587420865893364,0.05765997025721,-0.0357424556277692,0.2822210338439732,0.0030260668609116,-6.33717459095351e-05,4.742602914120653e-05,0.1471154321916401,-0.8778440356254578,0.0,0.0,0.2,0.2,0.2,3.0,1.12109375,0.1707031705665433,190.1246109008789,199.419921875,179.74758529663086,5e-06,86,0,0.3828125,1.0,0.0,0.3828125,1.0,0.0,-0.1449629515409469,2.4748666286468506,-2.4748666286468506,-0.1449629515409469,2.4748666286468506,-2.4748666286468506,3140.1796875,4096.0,321.0,0.4765625,952.625,2406.0,74.0,3140.1796875,4096.0,321.0,0.4765625,0.0,642.6875,862.0,384.0,0.0,5,31,22.625,0.25,0.75,3.0625,8,3.0625,8.0,8,8,3.234297037124634e-05,0.6871788445860147,24.22524305060506,9.049881786078911,1.6768636293709278,113.51910582371056,40.44388480699854,17.37278270162642,113.51910582371056,476,4096,321.0,4096.0,3140.1796875,74.0,2406.0,952.625,5.0,31.0,22.625,143.60732090100646,0.0001206621527671,3.636333568021655,0.0032267868518829,43.99335292726755,191.2854505199939,3.991462290287018e-05,0.0908564992395144,6.664064856317514e-06,0.3572828010464331,484207,191.2854505199939,1265.6660469568458,,training_metrics_prefix_grpo.csv
87,True,3840,0.0843191519379615,0.0025329101954412,-0.0001163008430467,2.485979530320037e-05,-0.0047114711524045,-0.0249142654938623,-0.0296257369082013,1.0,240.0,1.0,0.0,1.169785052537918,1.169785052537918,8186606.84375,0.1829701056703925,0.1829701056703925,0.0352060799031526,-0.0249142654938623,0.2951499766031009,0.0025329101954412,-0.0001163008430467,2.485979530320037e-05,0.0768442924600094,-1.014602817595005,0.0,0.0,0.2,0.2,0.2,3.0,1.12109375,0.1718185978203571,190.1246109008789,199.419921875,180.4823532104492,5e-06,87,0,0.3515625,1.0,0.0,0.3515625,1.0,0.0,-0.0626998543739318,2.4748666286468506,-2.4748666286468506,-0.0626998543739318,2.4748666286468506,-2.4748666286468506,3270.328125,4096.0,567.0,0.421875,1160.171875,2792.0,126.0,3270.328125,4096.0,567.0,0.421875,0.0,611.625,949.0,364.0,0.0,7,31,23.65625,0.375,0.625,2.8125,8,2.8125,8.0,8,8,3.371201455593109e-05,1.2146324515342712,27.99864062853157,10.934105050459038,3.444827649742365,125.2190149705857,37.38597724749707,17.21056474559009,125.2190149705857,364,3566,567.0,4096.0,3270.328125,126.0,2792.0,1160.171875,7.0,31.0,23.65625,152.39179123938084,8.517690002918243e-05,3.664877336472273,0.0043940227478742,44.827283108606935,200.9153758790344,3.798492252826691e-05,0.0902157079204792,8.843049262159149e-06,0.3640493624955945,496890,200.9153758790344,1236.565389348707,,training_metrics_prefix_grpo.csv
88,True,6464,0.0863642767071724,0.0044987042929278,0.0002563380007813,2.2337118252835356e-05,0.0103064535942394,-0.1173842770513147,-0.1070778246503323,1.0,404.0,1.0,0.0,1.198129877448082,1.198129877448082,9085470.09375,0.8663312969729304,0.8663312969729304,0.0725913328858939,-0.1173842770513147,0.6092994676479573,0.0044987042929278,0.0002563380007813,2.2337118252835356e-05,0.3199075628072023,-1.0285592377185822,0.0,0.0,0.2,0.2,0.2,3.0,1.35546875,0.1704586922851623,190.1246109008789,199.419921875,180.3147850036621,5e-06,88,0,0.46875,1.0,0.0,0.46875,1.0,0.0,-0.2122113555669784,2.4748666286468506,-2.4748666286468506,-0.2122113555669784,2.4748666286468506,-2.4748666286468506,3082.0,4096.0,412.0,0.3828125,905.390625,2482.0,79.0,3082.0,4096.0,412.0,0.3828125,0.0,677.5625,985.0,390.0,0.0,5,31,22.921875,0.125,0.875,3.75,8,3.75,8.0,8,8,3.096461296081543e-05,0.6897824723273516,24.929468374699358,8.546168217682862,2.699719659984112,104.9242089036852,37.412801796977874,24.929468374699358,92.44666728377342,517,4096,412.0,4096.0,3082.0,79.0,2482.0,905.390625,5.0,31.0,22.921875,151.90582794323564,9.214505553245544e-05,3.580260831862688,0.0029457602649927,43.56515856087208,199.0871010031551,3.650784492492676e-05,0.0905298957676094,6.12139100500539e-06,0.3850630372506581,481224,199.0871010031551,1208.576541562011,,training_metrics_prefix_grpo.csv
89,True,3784,0.0862386599183082,0.0033986062917392,0.0002759402901801,2.9956260277685946e-05,0.0031981148931663,-0.0967958573019132,-0.0935977419721894,1.0,236.5,1.0,0.0,1.12582378834486,1.12582378834486,8649569.65625,0.709823046810925,0.709823046810925,0.0377515080987745,-0.0967958573019132,0.6172819671548885,0.0033986062917392,0.0002759402901801,2.9956260277685946e-05,0.3176182927563786,-0.962084285914898,0.0,0.0,0.2,0.2,0.2,3.0,1.12109375,0.1705826347622791,190.1246109008789,199.419921875,180.7468681335449,5e-06,89,0,0.4375,1.0,0.0,0.4375,1.0,0.0,-0.1330293864011764,2.4748666286468506,-2.4748666286468506,-0.1330293864011764,2.4748666286468506,-2.4748666286468506,3112.265625,4096.0,779.0,0.359375,1029.59375,2945.0,199.0,3112.265625,4096.0,779.0,0.359375,0.0,616.8125,963.0,305.0,0.0,9,31,22.6796875,0.25,0.75,3.5,8,3.5,8.0,8,8,4.98015433549881e-05,1.8388259895145893,26.14911177195609,9.835382293123985,7.747101191431284,108.01876745186746,39.49529944531969,14.745797414332628,105.19970459491014,354,3446,779.0,4096.0,3112.265625,199.0,2945.0,1029.59375,9.0,31.0,22.6796875,129.7609114535153,9.39052551984787e-05,3.575201600790024,0.0030550509691238,43.16583677753806,176.5325492247939,3.725104033946991e-05,0.0904333694603183,6.400398408461878e-06,0.325729626863256,477322,176.5325492247939,1351.9376514304602,,training_metrics_prefix_grpo.csv
90,True,2440,0.0889676660299301,0.001665876538027,-3.818449346226771e-05,3.0493512440443737e-05,0.0062069190853435,0.0,0.0062069190853435,1.0,152.5,1.0,0.0,1.1932487487792969,1.1932487487792969,8307501.1875,0.0,0.0,0.0183951381610702,0.0,0.0,0.001665876538027,-3.818449346226771e-05,3.0493512440443737e-05,0.0,-1.0362696051597595,0.0,0.0,0.2,0.2,0.2,3.0,0.982421875,0.1739744051263964,190.1246109008789,199.419921875,181.60860443115237,5e-06,90,0,0.21875,1.0,0.0,0.21875,1.0,0.0,-0.0611021593213081,2.4748666286468506,-2.4748666286468506,-0.0611021593213081,2.4748666286468506,-2.4748666286468506,3617.5703125,4096.0,1064.0,0.4921875,1118.625,3002.0,286.0,3617.5703125,4096.0,1064.0,0.4921875,0.0,581.0,796.0,305.0,0.0,11,31,25.6953125,0.5625,0.4375,1.75,8,1.75,8.0,8,8,3.116391599178314e-05,2.589532246813178,28.63818951509893,10.521655616961652,7.251975296065211,131.76246343553066,57.34227168008511,10.795581795275211,129.8843772020191,398,3216,1064.0,4096.0,3617.5703125,286.0,3002.0,1118.625,11.0,31.0,25.6953125,163.27719052135944,9.850598871707916e-05,3.8323085103183994,0.002941308543086,48.11989519186318,215.27041190303865,3.727339208126068e-05,0.0895392129237876,5.473047080918638e-06,0.3526132018886974,537417,215.27041190303865,1248.2370318547576,,training_metrics_prefix_grpo.csv
91,True,4456,0.0822208598256111,0.0031623414979549,0.0001130580832295,7.666757483093534e-06,0.005705895934625,-0.1063528038794174,-0.1006469076965004,1.0,278.5,1.0,0.0,1.1039295047521591,1.1039295047521591,8533993.34375,0.7814614623785019,0.7814614623785019,0.0556977612636619,-0.1063528038794174,0.6600809037706723,0.0031623414979549,0.0001130580832295,7.666757483093534e-06,0.3236586013808846,-0.9431648403406144,0.0,0.0,0.2,0.2,0.2,3.0,1.14453125,0.1678775002335969,190.1246109008789,199.419921875,181.4223747253418,5e-06,91,0,0.546875,1.0,0.0,0.546875,1.0,0.0,-0.1823056042194366,2.4748666286468506,-2.4748666286468506,-0.1823056042194366,2.4748666286468506,-2.4748666286468506,2716.5625,4096.0,825.0,0.234375,938.96875,2608.0,150.0,2716.5625,4096.0,825.0,0.234375,0.0,575.5,898.0,366.0,0.0,9,31,21.2734375,0.1875,0.8125,4.375,8,4.375,8.0,8,8,3.2864511013031006e-05,1.3758345376700165,25.29677712544799,8.657435784683912,2.2771229408681397,126.75023321434855,33.956157023319975,21.13266889564693,126.75023321434855,390,4096,825.0,4096.0,2716.5625,150.0,2608.0,938.96875,9.0,31.0,21.2734375,151.64134723879397,9.669549763202669e-05,3.238000888377428,0.0030952654778957,38.24270689114928,193.16062933392823,3.744848072528839e-05,0.0907550046777981,7.345474621475274e-06,0.4361018843862704,421384,193.16062933392823,1090.760579557671,,training_metrics_prefix_grpo.csv
92,True,3240,0.0875358134508133,0.0024819953141559,3.930670482077403e-05,5.5251061894523446e-06,0.0036067245237063,-0.0458824551897123,-0.0422757304622791,1.0,202.5,1.0,0.0,1.1602870263159275,1.1602870263159275,7961807.5,0.3305361466482281,0.3305361466482281,0.0431153939835298,-0.0458824551897123,0.4506595342874386,0.0024819953141559,3.930670482077403e-05,5.5251061894523446e-06,0.2020931793376803,-1.002942755818367,0.0,0.0,0.2,0.2,0.2,3.0,0.919921875,0.1684776752614278,190.1246109008789,199.419921875,181.6038589477539,5e-06,92,0,0.46875,1.0,0.0,0.46875,1.0,0.0,-0.1049262881278991,1.6201815605163574,-2.4748666286468506,-0.1049262881278991,1.6201815605163574,-2.4748666286468506,2830.578125,4096.0,577.0,0.296875,983.921875,2581.0,125.0,2830.578125,4096.0,577.0,0.296875,0.0,519.8125,855.0,348.0,0.0,7,31,23.140625,0.3125,0.6875,3.75,8,3.75,8.0,8,8,3.011152148246765e-05,1.2337115965783596,25.53582383878529,9.402854576110258,3.4610951151698828,71.31816529296339,27.441882679457198,20.697101222351197,69.18240667134523,452,4096,577.0,4096.0,2830.578125,125.0,2581.0,983.921875,7.0,31.0,23.140625,112.54306563735008,8.83936882019043e-05,3.255836335942149,0.0029860790818929,38.91556042432785,154.74467639625072,3.836490213871002e-05,0.0907439907294575,6.962991913006802e-06,0.3106230110825143,428850,154.74467639625072,1385.6696397808698,,training_metrics_prefix_grpo.csv
93,True,4440,0.0838343277573585,0.0030769047953072,2.2023656356395804e-05,5.551389995162026e-05,-0.0001708619820419,-0.0669281908776611,-0.0670990527141839,1.0,277.5,1.0,0.0,1.277861088514328,1.277861088514328,9550500.3125,0.4969185246154666,0.4969185246154666,0.0467213341717555,-0.0669281908776611,0.5405737248569931,0.0030769047953072,2.2023656356395804e-05,5.551389995162026e-05,0.2146594636142254,-1.0993331857025623,0.0,0.0,0.2,0.2,0.2,3.0,1.125,0.1703084646406365,190.1246109008789,199.419921875,182.5109405517578,5e-06,93,0,0.421875,1.0,0.0,0.421875,1.0,0.0,-0.080841563642025,2.4748666286468506,-2.4748666286468506,-0.080841563642025,2.4748666286468506,-2.4748666286468506,3195.1796875,4096.0,1026.0,0.2890625,764.796875,2253.0,215.0,3195.1796875,4096.0,1026.0,0.2890625,0.0,659.0,929.0,426.0,0.0,11,31,24.8984375,0.1875,0.8125,3.375,8,3.375,8.0,8,8,3.094784915447235e-05,2.0043769404292107,22.3604657612741,7.105860627721995,9.599497094750404,134.82748125307262,49.15680202178192,5.43140922114253,134.82748125307262,672,4096,1026.0,4096.0,3195.1796875,215.0,2253.0,764.796875,11.0,31.0,24.8984375,165.78749030642211,9.429827332496644e-05,3.820437977090478,0.003090688958764,44.584291599690914,214.2233460340649,3.710947930812836e-05,0.0903732587383642,6.264888886383646e-06,0.4053652359790556,493335,214.2233460340649,1151.4501316806804,,training_metrics_prefix_grpo.csv
94,True,5864,0.0852342322468757,0.0036663451246568,0.0001389359577501,3.150186830680468e-05,0.0022611002204939,-0.0716315503232181,-0.069370450626593,1.0,366.5,1.0,0.0,1.1394603699445724,1.1394603699445724,8272438.46875,0.5262049564626068,0.5262049564626068,0.0814624816161191,-0.0716315503232181,0.5206925502338876,0.0036663451246568,0.0001389359577501,3.150186830680468e-05,0.2676913954783231,-0.986777052283287,0.0,0.0,0.2,0.2,0.2,3.0,1.19921875,0.1669342943108648,190.1246109008789,199.419921875,182.34897232055664,5e-06,94,0,0.5703125,1.0,0.0,0.5703125,1.0,0.0,-0.2139655798673629,2.4748666286468506,-2.4748666286468506,-0.2139655798673629,2.4748666286468506,-2.4748666286468506,2622.78125,4096.0,929.0,0.2109375,858.9765625,2636.0,155.0,2622.78125,4096.0,929.0,0.2109375,0.0,610.6875,1015.0,357.0,0.0,9,31,21.2109375,0.0625,0.9375,4.5625,8,4.5625,8.0,8,8,3.4943222999572754e-05,1.4029311630874872,24.21003980189562,8.036997537463321,4.374183656647801,137.28511226549745,31.96073616076319,6.663006698712707,137.28511226549745,433,2984,929.0,4096.0,2622.78125,155.0,2636.0,858.9765625,9.0,31.0,21.2109375,159.10344266332686,9.728781878948212e-05,3.196630172431469,0.003173828125,37.52148972265422,199.85770889557895,4.088878631591797e-05,0.0906570191712031,7.668400143518473e-06,0.4739227283278928,413884,199.85770889557895,1035.4466742542436,,training_metrics_prefix_grpo.csv
95,True,6720,0.0844262838363647,0.0037037065121694,0.0001080432871276,3.7669470884793554e-05,0.0050195690710097,-0.0700080366805195,-0.0649884678423404,1.0,420.0,1.0,0.0,1.2135031893849373,1.2135031893849373,8526845.53125,0.5142331179231405,0.5142331179231405,0.0836575814647519,-0.0700080366805195,0.5527537627888425,0.0037037065121694,0.0001080432871276,3.7669470884793554e-05,0.2373242760077119,-1.0611934810876846,0.0,0.0,0.2,0.2,0.2,3.0,1.20703125,0.1679740170822506,190.1246109008789,199.419921875,182.39582443237305,5e-06,95,0,0.5703125,1.0,0.0,0.5703125,1.0,0.0,-0.1377672851085662,2.4748666286468506,-1.6201815605163574,-0.1377672851085662,2.4748666286468506,-1.6201815605163574,2742.1875,4096.0,409.0,0.21875,827.4453125,2800.0,123.0,2742.1875,4096.0,409.0,0.21875,0.0,648.875,1003.0,357.0,0.0,7,31,21.21875,0.0625,0.9375,4.5625,8,4.5625,8.0,8,8,3.1480565667152405e-05,1.088335182517767,27.38801778294146,7.701548436598387,2.235500071197748,115.49538065679371,39.77434466169507,18.28946252539754,106.6387655902654,404,4096,409.0,4096.0,2742.1875,123.0,2800.0,827.4453125,7.0,31.0,21.21875,140.01424437575042,9.219162166118622e-05,3.271756147965789,0.0031071379780769,39.63668500818312,182.9700434599072,3.789924085140228e-05,0.0913169844632561,7.158380434959855e-06,0.398900981127494,434056,182.9700434599072,1186.1395226019918,,training_metrics_prefix_grpo.csv
96,True,4688,0.0787781625986099,0.00372643936862,0.0002099792995977,2.169984827560256e-05,0.0103818220522953,-0.0804890679428353,-0.0701072457013651,1.0,293.0,1.0,0.0,1.17258483171463,1.17258483171463,8802823.6875,0.5910531999543309,0.5910531999543309,0.0521131972774671,-0.0804890679428353,0.5506462806085891,0.00372643936862,0.0002099792995977,2.169984827560256e-05,0.2690713852643966,-1.010825663805008,0.0,0.0,0.2,0.2,0.2,3.0,1.15625,0.1693770627663433,190.1246109008789,199.419921875,182.9193572998047,5e-06,96,0,0.5546875,1.0,0.0,0.5546875,1.0,0.0,-0.2250208556652069,1.20761239528656,-2.4748666286468506,-0.2250208556652069,1.20761239528656,-2.4748666286468506,2994.0546875,4096.0,828.0,0.2890625,825.6484375,2381.0,196.0,2994.0546875,4096.0,828.0,0.2890625,0.0,625.0,923.0,355.0,0.0,11,31,22.5234375,0.1875,0.8125,4.4375,8,4.4375,8.0,8,8,3.090687096118927e-05,1.8093918487429617,21.803404645994306,7.65473602291604,4.827327454462647,139.68416408263147,49.84324181376724,3.578741069883108,139.68416408263147,520,2429,828.0,4096.0,2994.0546875,196.0,2381.0,825.6484375,11.0,31.0,22.5234375,180.6789785120636,9.29664820432663e-05,3.474173881113529,0.0030091609805822,41.891738679260015,226.0788590349257,5.9720128774642944e-05,0.0904322362306714,6.495914593940141e-06,0.4714524839905741,463239,226.0788590349257,1024.5075589496776,,training_metrics_prefix_grpo.csv
97,True,5272,0.0895676910877227,0.002495051252481,-6.851301986898761e-05,2.1782595013064565e-05,0.005896011229197,-0.0623246875038603,-0.0564286763765267,1.0,329.5,1.0,0.0,1.242832876741886,1.242832876741886,8157594.46875,0.4517675535753369,0.4517675535753369,0.0643034054094293,-0.0623246875038603,0.4595642713350307,0.002495051252481,-6.851301986898761e-05,2.1782595013064565e-05,0.2259590809699148,-1.094764120876789,0.0,0.0,0.2,0.2,0.2,3.0,0.876953125,0.1679595141414113,190.1246109008789,199.419921875,183.34914016723636,5e-06,97,0,0.53125,1.0,0.0,0.53125,1.0,0.0,-0.1588743925094604,2.4748666286468506,-2.4748666286468506,-0.1588743925094604,2.4748666286468506,-2.4748666286468506,2644.9140625,4096.0,499.0,0.28125,832.5390625,2683.0,134.0,2644.9140625,4096.0,499.0,0.28125,0.0,580.375,962.0,353.0,0.0,7,31,21.4453125,0.25,0.75,4.25,8,4.25,8.0,8,8,5.0922855734825134e-05,1.2391533758491278,25.50854382291436,7.82086272923334,5.577305132523179,100.72521734051406,31.75709928937431,15.38838054612279,97.11385386809708,353,3631,499.0,4096.0,2644.9140625,134.0,2683.0,832.5390625,7.0,31.0,21.4453125,120.83407817967236,8.878111839294434e-05,3.1803169809281826,0.0030375085771083,37.36167696863413,161.40726520866156,3.69437038898468e-05,0.0904998267321827,7.35764618265413e-06,0.3569175457014268,412837,161.40726520866156,1278.8674644425053,,training_metrics_prefix_grpo.csv
98,True,6992,0.090107761323452,0.0021478161943377,8.274648689621245e-05,2.05464079954254e-05,-0.0042375951306894,-0.0210437634959816,-0.0252813586266711,1.0,437.0,1.0,0.0,1.244439661502838,1.244439661502838,10118237.96875,0.1570686195045709,0.1570686195045709,0.0849836572643399,-0.0210437634959816,0.1714486877531768,0.0021478161943377,8.274648689621245e-05,2.05464079954254e-05,0.0510421120561659,-1.05625743791461,0.0,0.0,0.2,0.2,0.2,3.0,1.04296875,0.1678532075205498,190.1246109008789,199.419921875,183.5679588317871,5e-06,98,0,0.46875,1.0,0.0,0.46875,1.0,0.0,-0.0699061900377273,2.4748666286468506,-1.6201815605163574,-0.0699061900377273,2.4748666286468506,-1.6201815605163574,2648.2890625,4096.0,168.0,0.125,816.3203125,2499.0,49.0,2648.2890625,4096.0,168.0,0.125,0.0,640.625,1008.0,361.0,0.0,3,31,22.8984375,0.25,0.75,3.75,8,3.75,8.0,8,8,3.0172988772392276e-05,0.4523829743266105,23.883727634325624,7.565984793007374,1.26537006162107,106.39865641109644,25.80270233668853,5.984735492616892,106.39865641109644,401,2658,168.0,4096.0,2648.2890625,49.0,2499.0,816.3203125,3.0,31.0,22.8984375,122.50556800328197,9.664520621299744e-05,3.1743099112063646,0.003017384558916,38.014814265072346,163.74656092002988,4.235096275806427e-05,0.0903005462599793,7.167507699673125e-06,0.3613936120410346,420981,163.74656092002988,1285.4651652977238,,training_metrics_prefix_grpo.csv
99,True,6416,0.0923801437020301,0.0039608866136404,0.0001193182424685,3.905281687366369e-05,0.0018669969576876,-0.0875384001992642,-0.0856714034453034,1.0,401.0,1.0,0.0,1.1764602288603785,1.1764602288603785,10372240.1875,0.65320710465312,0.65320710465312,0.0619644209481325,-0.0875384001992642,0.5407889404733511,0.0039608866136404,0.0001193182424685,3.905281687366369e-05,0.2167479805648327,-0.9804083369672298,0.0,0.0,0.2,0.2,0.2,3.0,1.2890625,0.1653683574385914,190.1246109008789,199.419921875,183.6925277709961,5e-06,99,0,0.53125,1.0,0.0,0.53125,1.0,0.0,-0.1443686634302139,2.4748666286468506,-1.6201815605163574,-0.1443686634302139,2.4748666286468506,-1.6201815605163574,2594.421875,4096.0,706.0,0.1328125,837.8359375,2764.0,182.0,2594.421875,4096.0,706.0,0.1328125,0.0,577.3125,961.0,320.0,0.0,9,31,24.3203125,0.0625,0.9375,4.25,8,4.25,8.0,8,8,3.0236318707466125e-05,1.635465370491147,24.39331534318626,7.781865946948528,5.024469289928675,90.34272161126135,29.7699675361946,8.994039468467236,90.34272161126135,581,4096,706.0,4096.0,2594.421875,182.0,2764.0,837.8359375,9.0,31.0,24.3203125,123.8765946086496,0.0001915171742439,3.0838029365986586,0.0030584260821342,36.91758402623236,163.9164873994887,4.205480217933655e-05,0.0909340414753175,7.533403161061935e-06,0.3730256457925044,405982,163.9164873994887,1238.38061210573,,training_metrics_prefix_grpo.csv
100,True,5768,0.0864735022187233,0.0036939538549631,0.000105331093323,2.221360728071886e-05,0.0094254002906382,-0.044231153675355,-0.0348057536175474,1.0,360.5,1.0,0.0,1.169937178492546,1.169937178492546,9067046.65625,0.3202225109562278,0.3202225109562278,0.0986080223885227,-0.044231153675355,0.3171869854198512,0.0036939538549631,0.000105331093323,2.221360728071886e-05,0.1487678769044578,-1.0053185559809208,0.0,0.0,0.2,0.2,0.2,3.0,1.421875,0.1675503816290161,190.1246109008789,199.419921875,184.3785781860352,5e-06,100,0,0.59375,1.0,0.0,0.59375,1.0,0.0,-0.2633346021175384,2.4748666286468506,-2.4748666286468506,-0.2633346021175384,2.4748666286468506,-2.4748666286468506,2650.1796875,4096.0,295.0,0.3046875,725.6171875,2613.0,74.0,2650.1796875,4096.0,295.0,0.3046875,0.0,637.1875,895.0,354.0,0.0,5,31,20.4296875,0.125,0.875,4.75,8,4.75,8.0,8,8,3.417767584323883e-05,0.6519519947469234,24.912472961470485,6.755245538748568,2.573363207280636,122.36673796363176,37.86971659894334,6.751577923074365,122.36673796363176,474,3418,295.0,4096.0,2650.1796875,74.0,2613.0,725.6171875,5.0,31.0,20.4296875,158.8641508873552,9.073875844478609e-05,3.22860080935061,0.0030260812491178,38.28907858766616,200.41334364190695,4.197470843791962e-05,0.0909948324615446,7.191548254368288e-06,0.468317746400908,420783,200.41334364190695,1049.7878842634436,,training_metrics_prefix_grpo.csv
